country,state,year,month,Access to an ITN,ACT Given - Total,Anti-Malarial treatment,Anti-Malarial treatment among children under 5 yrs,Children <5 yrs who received LLIN,Children age 6�59 months tested positive for Malaria  accordi,Children under age 5 had a fever in the 2 weeks before the surv,Children under age 5 with a fever received ACT,Children with a fever had blood taken for testing,Closing Balance - Rapid Diagnostic Test (RDT),IPTp1 Coverage (institutional),IPTp2 Coverage (institutional),IPTp3 Coverage (institutional),IPTp>=4 Coverage (institutional),LLIN given – Total,MAL - Malaria cases confirmed (number),MAL - Malaria cases tested with microscopy,MAL - Malaria cases tested with RDT,MAL - Malaria deaths inpatient(Under 5),MAL - Malaria inpatient admissions,MAL - Non-malaria deaths inpatient,MAL - Non-malaria outpatient cases,MAL - Total reported malaria cases (confirmed + presumed),Number of malaria cases treated with artemisinin-based combinat,Number of malaria positive cases by microscopy,Number of malaria positive cases by rapid diagnostic test (RDT),Number of suspected malaria cases,Persons with Severe Malaria given recommended pre-referral trea,Persons with Severe Malaria treated with Artesunate injection,Persons with Severe Malaria treated with other pre referral tre,Severe Malaria cases seen,Severe Malaria Treatment,Treatment with Artemisinin-based Combination Therapy (ACT) amon,n_facilities,Children under 5 sleeping under insecticide-treated nets (ITNs),Children under 5 yr who slept under an ITN,[CONFIG] MAL - Reporting completeness - DTH (%),[CONFIG] MAL - Reporting completeness - IPD (%),% Confirmed Malaria (RDT or Microscopy),% Confirmed uncomplicated Malaria,Estimated malaria cases in 2021,Estimated malaria cases in 2022,Estimated malaria cases in 2023,Fever Testing Rate,Households using an improved sanitation facility,Households using Improved Water as Source of drinking water ,Households with at least one ITN,Literacy among women,Malaria diagnostic usage (Percentage of children under age 5 wi,Malaria prevalence according  to RDT  among children,MAL - Case fatality rate (malaria admissions),MAL - % of all-admissions/all outpatients,MAL - % of all-deaths/all admissions,MAL - % of malaria tested cases by RDT,MAL - % of suspected malaria cases tested,MAL - Percentage of malaria deaths,MAL - Percentage of malaria IPD,MAL - Percentage of malaria OPD cases,MAL - Slide positivity rate (microscopy),MAL - Test positivity rate (RDT),% of all Antenatal care clients receiving malaria IPT,% of Antenatal 1st Visits receiving IPT1,% of Antenatal 1st Visits receiving LLIN,% of Antimalaria with mobile authentication service,% of clinically diagnosed malaria given ACT,% of confirmed uncomplicated malaria given ACT,% of confirmed uncomplicated malaria given other antimalaria,% of Fever cases tested positive with Microscopy,% of Fever cases tested positive with RDT,% of Fever cases Tested with Microscopy,% of Fever cases Tested with RDT,% of Malaria cases clinically diagnosed,% of Persons Clinically diagnosed with Malaria treated with ACT,% of suspected malaria receiving parasitological test,% of Under 5 deaths attributable to Malaria,Ownership of at least one mosquito net,Ownership of insecticide-treated nets,Percentage of children age 6-59 months classified as having ana,Percentage of children who received ACT,Percentage of households owning at least one ITN,Percentage of households with at least one mosquito net,Percentage of malaria cases confirmed with laboratory diagnosti,Percentage of women age 15�49 who say there are ways to avoid,Percentage of women who took any IPT (SP/Fansidar),% Percentage who have seen or heard a malaria message in the pa,Percentage who received 2 or more doses,Percentage who received 3 or more doses of SP,Percentage who received one or more doses of SP/Fansidar,Percentage who received only 1 dose of SP,Percentage who received three or more doses of SP/Fansidar,Percentage who received two or more doses of SP/Fansidar,Percentage who state there are ways to avoid getting malaria,Percentage with a fever & tested for malaria,Persons with access to an insecticide treated mosquito net (ITN,Pregnant women attending antenatal care� at least once and re,Pregnant women sleeping under insecticide-treated nets (ITNs),Pregnant women who slept under an ITN,Reporting completeness - OPD (%),Sources of ITNs-MDC ,Test Positivity Rate(TPR) (Microscopy),Test Positivity Rate(TPR) (RDT),% U5 fever to OPD attendance,Under 5 mortality rate(Facility),% Under 5 receiving LLIN,Use of clean fuels and technologies for cooking,Use of ITNs,Use of ITNs by children under age 5,Use of ITNs by pregnant women,Vector Control — LLINs,temperature_mean_c,temperature_max_c,temperature_min_c,humidity_pct,rainfall_mm_day,wind_speed_ms,solar_kwh_m2_day
Nigeria,Kaduna,2025,2,0.0,230271.0,0.0,0.0,16452.0,0.0,0.0,0.0,0.0,0.0,107610.63,86072.31,66894.67,54078.46,41929.0,242288.0,15329.0,293198.0,7.0,3459.0,110.0,112674.0,309200.0,0.0,0.0,0.0,0.0,309.0,4088.63,369.39,3459.0,0.0,0.0,1695,,,-1.0,-1.0,78.20088091353996,77.80161394971614,,,,73.57628664495114,,,,,,,1.21,,,,99.86008103727714,53.215,,80.22010543390105,79.67606557377049,77.5176282590412,83.98676394849784,,92.85724137931035,,96.52125,99.44717012448133,35.9751724137931,79.67606557377049,77.5176282590412,81.07131147540984,99.39663025210083,49.326,96.52125,99.86008103727714,77.77833333333334,,,,,,,101.10585167074164,,,,,,,,,,,,,,,,0.0,,34.82372881355932,31.697381756756762,,69.37124999999999,91.40305605786618,,,,,,25.988096906012842,37.44096906012843,15.247822533566842,25.26929363689434,0.01274956217162872,3.1257326328079396,21.55056625802685
Nigeria,Kaduna,2025,3,0.0,222515.0,0.0,0.0,12564.0,0.0,0.0,0.0,0.0,0.0,105336.18000000001,95041.71,72024.93000000001,55511.689999999995,29161.0,231911.0,17304.0,277122.0,11.0,6140.0,238.0,101359.0,296337.0,0.0,0.0,0.0,0.0,367.54,3414.93,464.08,6140.0,0.0,0.0,1695,,,-1.0,-1.0,77.18882205513785,77.42635684647304,,,,71.47631973355537,,,,,,,4.586,,,,99.97431648715825,37.59166666666667,,81.28435791217896,78.75846153846155,77.31330464716007,86.69206531332745,,97.85701842546064,,78.82125,101.30503784693019,30.951153846153847,78.75846153846155,77.31330464716007,74.78470588235294,99.28675536480687,43.09538461538462,78.82125,99.97431648715825,76.38833333333334,,,,,,,103.03413477537437,,,,,,,,,,,,,,,,0.0,,34.74859375,30.552074330164217,,95.63052631578948,102.08616470588235,,,,,,29.61456509048453,40.57826036193812,18.53270869819031,24.415703444249854,0.02947460595446585,2.8678108581436073,23.614716870986573
Nigeria,Kaduna,2025,4,0.0,231632.0,0.0,0.0,8920.0,0.0,0.0,0.0,0.0,0.0,116847.98,90986.32,64133.43,50851.53,25135.0,242386.0,16706.0,297519.0,9.0,4982.0,211.0,125617.0,313134.0,0.0,0.0,0.0,0.0,233.32999999999998,3752.08,391.07,4982.0,0.0,0.0,1695,,,-1.0,-1.0,77.36377906976743,77.13789603960396,,,,71.96147840531562,,,,,,,2.635,,,,99.99270627062705,45.76375,,81.37882838283828,83.23492063492063,76.83044368600683,97.99296328671329,,92.2820993227991,,109.00461538461538,99.57336700336701,47.569629629629624,83.23492063492063,76.8387979539642,76.375625,99.23473549488054,47.81857142857143,111.8625,99.99270627062705,83.3325,,,,,,,100.70017427385892,,,,,,,,,,,,,,,,0.0,,37.85311475409836,30.68508154506438,,144.5388888888889,88.18857142857144,,,,,,30.48360186806772,41.45691185055458,20.735300642148278,35.34043199065967,0.67379451255108,2.1457968476357268,22.450531231757154
Nigeria,Kaduna,2025,5,0.0,214421.0,0.0,0.0,5358.0,0.0,0.0,0.0,0.0,0.0,106203.29,79351.06,60818.73,56323.689999999995,14140.0,222750.0,14590.0,271861.0,15.0,3367.0,269.0,152839.0,287912.0,0.0,0.0,0.0,0.0,103.0,4040.89,375.75,3367.0,0.0,0.0,1695,,,-1.0,-1.0,78.62634471273938,78.06168595041322,,,,72.05721393034825,,,,,,,6.733333333333333,,,,99.72253509496284,30.17142857142857,,83.15057024793389,81.68703125,77.66834612105711,84.49161490683228,,78.65908587257618,,88.23272727272727,99.19092592592594,46.87075471698113,81.68703125,77.66834612105711,70.66611940298506,99.00116040955632,52.702,88.23272727272727,99.72253509496284,91.66666666666667,,,,,,,100.92689941812137,,,,,,,,,,,,,,,,0.0,,37.18639344262295,30.98569957081545,,120.89333333333335,82.64772908366533,,,,,,29.35112084063047,40.615364856976065,21.657670753064796,52.75461762988908,2.2626911850554583,1.987840046701693,21.03217746643316
Nigeria,Kaduna,2025,6,0.0,240107.0,0.0,0.0,7428.0,0.0,0.0,0.0,0.0,0.0,103168.48,76434.89,67373.27,47701.58,25805.0,251553.0,13928.0,309276.0,9.0,3753.0,160.0,269429.0,321287.0,0.0,0.0,0.0,0.0,323.81,4112.8,574.33,3753.0,0.0,0.0,1695,,,-1.0,-1.0,80.67368765331153,80.20537897310514,,,,72.87738562091504,,,,,,,34.95,,,,99.71641985353946,44.045,,84.74797066014669,133.61666666666665,79.23194280908326,80.99259607173356,,65.26781737193764,,90.36,99.6580296784831,37.357837837837835,133.61666666666665,79.23194280908326,67.75289855072464,99.03341994970663,47.337500000000006,90.36,99.71641985353946,83.33500000000001,,,,,,,101.81386885245901,,,,,,,,,,,,,,,,0.0,,35.86712121212121,31.61543918918919,,165.81625,79.32109090909091,,,,,,26.245954465849387,35.4260945709282,20.76992410974898,72.8341798015178,4.50871570344425,1.7425744308231175,20.093946293053122
Nigeria,Kaduna,2025,7,0.0,235340.0,0.0,0.0,3730.0,0.0,0.0,0.0,0.0,0.0,107704.67,88475.85,68690.0,54167.08,12083.0,244359.0,22335.0,293429.0,16.0,4140.0,217.0,163118.0,315730.0,0.0,0.0,0.0,0.0,479.61,4809.06,684.42,4142.0,0.0,0.0,1695,,,-1.0,-1.0,78.4035279605263,77.74015548281506,,,,74.10296387520526,,,,,,,36.873333333333335,,,,100.4523202614379,24.456666666666667,,80.85964840556011,82.87763157894737,77.40047417442844,83.77124347826087,,79.18288888888888,,117.59125,117.29960297766749,76.28928571428571,82.87763157894737,77.40047417442844,73.84141025641026,99.06511411665258,39.974761904761905,116.5564705882353,100.4523202614379,62.75571428571429,,,,,,,121.25869067103109,,,,,,,,,,,,,,,,0.0,,35.2531081081081,32.07409013605442,,176.94500000000002,69.89558510638298,,,,,,24.226351430239344,30.970723876240513,19.554162288382955,82.06802101576181,6.292901342673672,1.6110215995329833,16.19519556333917
Nigeria,Kaduna,2025,8,0.0,239327.0,0.0,0.0,5611.0,0.0,0.0,0.0,0.0,0.0,107587.64,91041.86,78045.94,58188.560000000005,17070.0,245182.0,17701.0,305056.0,8.0,3290.0,353.0,150310.0,323470.0,0.0,0.0,0.0,0.0,333.33000000000004,5020.81,489.27,3290.0,0.0,0.0,1695,,,-1.0,-1.0,76.50555555555555,75.82721816707219,,,,74.16928979591837,,,,,,,9.556666666666667,,,,99.9203322528363,45.448,,80.86774533657744,83.81698630136985,75.31771476230192,82.45817324185249,,85.1051127819549,,96.411,99.76511020408162,42.94717948717949,83.72202702702702,75.31771476230192,64.0395945945946,98.80903333333333,39.995,96.73727272727274,99.92026763990268,72.22333333333334,,,,,,,101.2610406504065,,,,,,,,,,,,,,,,0.0,,35.45943661971831,31.634404362416106,,172.42687499999997,77.66021621621623,,,,,,23.528295388207823,29.7089725627554,19.21861646234676,84.51396964389959,7.650507880910683,1.4769235259778168,15.771821366024517
Nigeria,Kaduna,2025,9,0.0,215489.0,0.0,0.0,6023.0,0.0,0.0,0.0,0.0,0.0,106120.52,90156.36,78016.75,66843.51,16674.0,223558.0,27835.0,287663.0,10.0,3807.0,243.0,138050.0,315165.0,0.0,0.0,0.0,0.0,384.67,4597.37,243.92000000000002,3807.0,0.0,0.0,1695,,,-1.0,-1.0,73.84948318293684,72.79831836734694,,,,74.34688216039281,,,,,,,5.345000000000001,,,,99.95913610431948,49.165,,80.55353420195439,79.6393670886076,72.31186813186814,83.30850524475525,,70.53368778280543,,113.19727272727273,98.74410655737705,45.22903846153846,79.6393670886076,72.31186813186814,68.11925925925925,98.7881365935919,40.881875,113.19727272727273,99.88130399348003,95.83333333333333,,,,,,,100.49022058823529,,,,,,,,,,,,,,,,0.0,,35.012948717948724,30.88044991511036,,224.73583333333332,65.23229235880397,,,,,,24.306835960303562,31.334454173963806,19.496760070052538,81.66876824284881,7.23614711033275,1.2370402802101574,18.52360186806772
Nigeria,Kaduna,2025,10,0.0,192492.0,0.0,0.0,5207.0,0.0,0.0,0.0,0.0,0.0,105011.36,91396.14,78331.58,69227.92,15302.0,200514.0,17294.0,294450.0,5.0,3856.0,272.0,140105.0,311864.0,0.0,0.0,0.0,0.0,384.24,4750.51,443.11,3856.0,0.0,0.0,1695,,,-1.0,-1.0,68.43437296416938,67.89690495532088,,,,73.63646341463415,,,,,,,6.403333333333333,,,,100.24141119221412,19.445,,81.2289195775792,83.70529411764706,67.12959765297569,82.4022309711286,,78.91224867724868,,88.77235294117648,101.07910447761193,43.535,83.70529411764706,67.12959765297569,72.23898550724637,99.30756485355649,46.401153846153846,88.77235294117648,100.21735197368422,80.0,,,,,,,101.7055618892508,,,,,,,,,,,,,,,,0.0,,35.56537313432836,28.79968067226891,,101.45649999999999,74.28651162790699,,,,,,24.557915936952714,32.3402393461763,16.54792761237595,69.08517221249271,3.4751255107997667,1.4530823117338003,21.21094570928196
Nigeria,Kaduna,2025,11,0.0,168359.0,0.0,0.0,1649.0,0.0,0.0,0.0,0.0,0.0,105182.3,85962.75,76713.22,58972.869999999995,5981.0,175149.0,24495.0,239503.0,9.0,4119.0,357.0,130575.0,265086.0,0.0,0.0,0.0,0.0,387.5,4118.6900000000005,168.43,4119.0,0.0,0.0,1695,,,-1.0,-1.0,68.93022518765638,68.15366804979253,,,,73.45230449251248,,,,,,,7.351666666666667,,,,99.82904722452362,29.286666666666665,,78.20682421227197,81.89397058823529,67.5483576956148,82.61808810572687,,86.59649122807018,,81.99266666666666,98.9507795473596,36.59190476190476,81.89397058823529,67.5483576956148,72.58185714285713,98.89712082262211,46.222272727272724,81.99266666666666,99.84058528428093,81.25,,,,,,,103.15572259136214,,,,,,,,,,,,,,,,0.0,,34.88,29.12220880069025,,145.296,84.84931034482759,,,,,,24.01802685347344,34.51263280793929,14.670507880910682,47.08701109165207,0.009322825452422651,2.2442498540572093,21.900344424985406
Nigeria,Kaduna,2025,12,0.0,167819.0,0.0,0.0,5948.0,0.0,0.0,0.0,0.0,0.0,107084.45999999999,80748.42,68170.59,61359.92,19385.0,174689.0,19538.0,254429.0,1.0,3810.0,252.0,128699.0,275357.0,0.0,0.0,0.0,0.0,544.0,3587.08,398.17,3810.0,0.0,0.0,1695,,,-1.0,-1.0,67.30370033112584,66.52366336633663,,,,73.35810387469085,,,,,,,,,,,99.54833059210527,44.7725,,78.17096138044371,78.54750000000001,65.97747663551402,81.89420869565217,,68.90306791569085,,90.4809090909091,99.8326254180602,37.01511627906977,78.54750000000001,65.97747663551402,67.73098591549295,98.4675486052409,29.922,90.4809090909091,98.95176991150441,100.0,,,,,,,101.69504549214227,,,,,,,,,,,,,,,,0.0,,35.2160606060606,28.36990614334471,,123.60842105263157,72.10286764705882,,,,,,24.644705195563343,35.688949211908934,14.667122008172798,36.18132516053707,0.0,2.3498131932282544,
Nigeria,Kaduna,2026,1,0.0,158020.0,0.0,0.0,3374.0,0.0,0.0,0.0,0.0,0.0,106665.0,94182.84000000001,74528.87,68795.96,10501.0,161060.0,11397.0,235106.0,5.0,2707.0,231.0,138337.0,247343.0,0.0,0.0,0.0,0.0,703.0,3890.24,234.43,2707.0,0.0,0.0,1695,,,-1.0,-1.0,67.70966914805625,67.29254320987654,,,,74.08454695222406,,,,,,,6.1899999999999995,,,,100.25953240360951,9.955,,76.68674055829229,79.75109375,66.6557421543681,83.85668416447945,,75.9726490066225,,86.21866666666666,99.44157807308969,51.85258064516128,79.75109375,66.6557421543681,69.81738461538461,99.36437974683545,56.88214285714286,86.21866666666666,100.25953240360951,63.332499999999996,,,,,,,101.25666941467438,,,,,,,,,,,,,,,,0.0,,34.86048387096774,28.89567291311755,,94.57263157894737,74.06877551020408,,,,,,,,,,,,
Nigeria,Kaduna,2026,2,0.0,168995.0,0.0,0.0,14746.0,0.0,0.0,0.0,0.0,0.0,108248.56,81089.5,73287.99,58934.97,39158.0,170479.0,14326.0,247752.0,4.0,2333.0,219.0,118580.0,264191.0,0.0,0.0,0.0,0.0,523.81,4705.87,827.6899999999999,2333.0,0.0,0.0,1695,,,-1.0,-1.0,67.66633906633906,67.34669657422512,,,,74.2350613246116,,,,,,,25.823333333333334,,,,99.74012214983713,31.666666666666668,,79.70679706601466,78.21076923076923,66.88774058577407,83.60323605150215,,92.36838383838383,,92.30625,99.58728171334431,52.020434782608696,78.21076923076923,66.88774058577407,66.96544117647058,98.65766917293234,33.635,92.30625,99.74012214983713,100.0,,,,,,,101.48030303030303,,,,,,,,,,,,,,,,0.0,,34.479838709677416,28.960587741393784,,88.87352941176471,88.71940298507462,,,,,,,,,,,,
Nigeria,Kaduna,2026,3,0.0,161547.0,0.0,0.0,10671.0,0.0,0.0,0.0,0.0,0.0,105320.48999999999,81610.94,69959.36,62755.49,27524.0,165922.0,12828.0,236443.0,8.0,1627.0,159.0,-989189.0,1359449.0,0.0,0.0,0.0,0.0,605.0,3766.89,83.68,1627.0,0.0,0.0,1695,,,-1.0,-1.0,69.38670016750417,68.44245833333333,,,,73.52777128547578,,,,,,,4.76,,,,100.00436877076412,46.29666666666666,,3629.440739817124,81.47807692307691,67.86530264279625,83.13894551845343,,85.22008250825083,,96.77,99.21203703703705,44.86,81.47807692307691,67.86530264279625,66.02589285714285,99.24134353741498,33.676086956521736,96.77,100.00436877076412,86.666,,,,,,,101.4157,,,,,,,,,,,,,,,,0.0,,36.35884615384616,28.958862275449103,,107.91529411764705,84.81045045045045,,,,,,,,,,,,
Nigeria,Kaduna,2026,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695,,,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
Nigeria,Kaduna,2026,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695,,,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
Nigeria,Kaduna,2026,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695,,,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
Nigeria,Kaduna,2026,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695,,,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
Nigeria,Kaduna,2026,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695,,,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
Nigeria,Kaduna,2026,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695,,,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
Nigeria,Kaduna,2026,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695,,,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
Nigeria,Kaduna,2026,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695,,,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
Nigeria,Kaduna,2026,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1695,,,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
Nigeria,Kano,2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.26956195244055,,,,,71.03239130434783,71.82870355078447,58.27531914893617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.46399723374827,,,,,,,,,,,,
Nigeria,Kano,2020,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.42040380047506,,,,,72.73642857142856,71.07165807560138,54.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.29677215189874,,,,,,,,,,,,
Nigeria,Kano,2020,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.96651131824235,,,,,75.92522727272727,71.11861538461538,61.01272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.39440540540541,,,,,,,,,,,,
Nigeria,Kano,2020,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.25854864433812,,,,,80.03214285714286,72.62494764397906,46.01483870967742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.12692913385827,,,,,,,,,,,,
Nigeria,Kano,2020,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.76217204301076,,,,,79.23517241379311,71.29123063683305,54.376999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.45571729957807,,,,,,,,,,,,
Nigeria,Kano,2020,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.39002375296911,,,,,82.35975609756098,73.54891080617496,60.575581395348834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.67794344473008,,,,,,,,,,,,
Nigeria,Kano,2020,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.94501278772378,,,,,80.63533333333334,78.40123916811092,64.41311111111112,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.3194623655914,,,,,,,,,,,,
Nigeria,Kano,2020,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.95449168207024,,,,,79.87962264150943,81.99759723422645,70.77207547169812,,,91.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.54253191489362,,,,,,,,,,,,
Nigeria,Kano,2020,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.29,2138.83,791.93,0.0,0.0,0.0,1178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.60022613065327,,,,,80.82144927536233,80.47330694810906,76.38478260869566,,,95.71727272727274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.18220472440944,,,,,,,,,,,,
Nigeria,Kano,2020,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,2642.25,418.47,0.0,0.0,0.0,1208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.25400958466454,,,,,85.8234375,87.06028262676642,59.75686567164179,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.87078703703703,,,,,,,,,,,,
Nigeria,Kano,2020,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1977.06,3921.59,606.47,0.0,0.0,0.0,1205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.51533596837945,,,,,82.55741379310345,80.525825,,,,97.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.77873711340206,,,,,,,,,,,,
